idNode;index;label;level;mass;type;role;pointCount;contourLength1;contourLength2;subtreeCost;tsvNorm;refGraph
4039;13;11;2;1;101;4;25;0;0;1;0;167
4059;6;12;3;1;101;4;26;0;0;1;0;167
4091;8;13;2;1;101;4;34;0;0;1;0;167
4120;9;14;1;16;104;2;1;0;0;7;5.8309518948453;167
4122;0;#;0;49;105;1;0;0;0;16;10.0083354882157;167
3806;7;1;2;1;101;4;46;0;0;1;0;168
3843;1;2;1;19;104;2;14;0;0;8;7.79100492902465;168
3857;2;3;2;8;101;2;6;0;0;4;3.38705417066211;168
3864;3;4;3;1;101;4;40;0;0;1;0;168
3895;20;5;2;6;101;2;44;0;0;3;1.4142135623731;168
3932;4;6;3;3;101;2;29;0;0;2;1;168
3966;21;7;3;3;101;2;93;0;0;2;1;168
4017;10;8;2;11;101;2;22;0;0;5;4.65369253920931;168
4037;11;9;3;5;101;2;34;0;0;3;2.82842712474619;168
4067;12;10;4;1;101;4;6;0;0;1;0;168
4073;13;11;4;1;101;4;5;0;0;1;0;168
4081;14;12;3;1;101;4;38;0;0;1;0;168
4121;15;13;2;11;101;2;23;0;0;5;4.65369253920931;168
4140;16;14;3;1;101;4;39;0;0;1;0;168
4168;17;15;3;5;101;2;35;0;0;3;2.82842712474619;168
4197;18;16;4;1;101;4;7;0;0;1;0;168
4202;19;17;4;1;101;4;6;0;0;1;0;168
4210;6;18;2;1;101;4;41;0;0;1;0;168
4250;8;19;2;1;101;4;42;0;0;1;0;168
4280;9;20;1;42;104;2;1;0;0;14;8.34174443724162;168
4282;5;21;4;1;102;3;1;0;0;1;0;168
4284;0;#;0;82;105;1;0;0;0;23;10.8461784278748;168
3808;7;1;2;1;101;4;29;0;0;1;0;169
3831;1;2;1;19;104;2;23;0;0;8;7.79100492902466;169
3851;2;3;2;8;103;2;3;0;0;4;3.38705417066211;169
3856;12;4;2;3;101;2;60;0;0;2;1;169
3900;3;5;3;3;101;2;32;0;0;2;1;169
3929;4;6;4;1;102;3;55;0;0;1;0;169
3974;9;7;1;12;104;2;7;0;0;6;4.12310562561766;169
3978;10;8;2;1;101;4;47;0;0;1;0;169
4008;11;9;2;1;101;4;39;0;0;1;0;169
4041;13;10;2;1;101;4;32;0;0;1;0;169
4068;5;11;3;1;101;4;26;0;0;1;0;169
4102;6;12;2;1;101;4;26;0;0;1;0;169
4124;8;13;2;1;101;4;32;0;0;1;0;169
4146;0;#;0;44;105;1;0;0;0;15;9.58394600634129;169
3823;6;1;3;1;101;4;42;0;0;1;0;170
3861;5;2;2;5;101;2;18;0;0;3;2.82842712474619;170
3882;8;3;2;1;101;4;39;0;0;1;0;170
3907;1;4;1;18;104;2;3;0;0;8;7.54506593000747;170
3910;9;5;1;14;104;2;8;0;0;6;4.57159654132029;170
3922;2;6;2;3;101;2;33;0;0;2;1;170
3953;13;7;3;3;101;2;59;0;0;2;1;170
3985;12;8;2;6;101;2;67;0;0;3;1.4142135623731;170
4038;10;9;2;1;101;4;37;0;0;1;0;170
4070;11;10;2;1;101;4;40;0;0;1;0;170
4110;4;11;2;1;101;4;36;0;0;1;0;170
4141;7;12;3;1;101;4;34;0;0;1;0;170
4167;3;13;4;1;102;3;1;0;0;1;0;170
4169;0;#;0;45;105;1;0;0;0;15;9.63082151465431;170
3834;5;1;2;1;101;4;20;0;0;1;0;171
3849;4;2;2;1;101;4;17;0;0;1;0;171
3866;11;3;2;3;101;2;60;0;0;2;1;171
3914;1;4;1;10;104;2;35;0;0;5;4.57159654132029;171
3947;2;5;2;3;101;2;34;0;0;2;1;171
3973;3;6;3;1;102;3;43;0;0;1;0;171
3991;7;7;2;1;101;4;53;0;0;1;0;171
4035;8;8;2;5;101;2;21;0;0;3;2.82842712474619;171
4049;9;9;3;1;101;4;39;0;0;1;0;171
4092;10;10;3;1;101;4;24;0;0;1;0;171
4113;6;11;1;16;104;2;1;0;0;7;5.8309518948453;171
4114;0;#;0;37;105;1;0;0;0;13;8.25553880417293;171
3874;7;1;2;1;101;4;24;0;0;1;0;172
3891;1;2;1;19;104;2;23;0;0;8;7.79100492902465;172
3909;2;3;2;1;101;4;28;0;0;1;0;172
3938;3;4;2;8;103;2;3;0;0;4;3.38705417066211;172
3944;11;5;3;5;103;2;16;0;0;3;2.82842712474619;172
3958;4;6;3;3;101;2;37;0;0;2;1;172
3979;15;7;3;3;101;2;45;0;0;2;1;172
4004;14;8;2;6;101;2;22;0;0;3;1.4142135623731;172
4025;9;9;1;23;104;2;48;0;0;8;4.35065549432215;172
4062;10;10;2;9;101;2;18;0;0;4;3.3166247903554;172
4085;12;11;4;1;101;4;15;0;0;1;0;172
4099;13;12;4;1;101;4;13;0;0;1;0;172
4111;6;13;3;1;101;4;22;0;0;1;0;172
4131;8;14;2;1;101;4;23;0;0;1;0;172
4147;5;15;4;1;102;3;1;0;0;1;0;172
4151;0;#;0;57;105;1;0;0;0;17;9.45608138098852;172
3877;4;1;2;1;101;4;5;0;0;1;0;173
3883;12;2;2;3;101;2;45;0;0;2;1;173
3915;1;3;1;10;104;2;48;0;0;5;4.57159654132029;173
3961;2;4;2;3;101;2;38;0;0;2;1;173
3981;3;5;3;1;102;3;22;0;0;1;0;173
3995;8;6;3;1;101;4;42;0;0;1;0;173
4032;7;7;2;3;101;2;24;0;0;2;1;173
4050;9;8;2;5;101;2;21;0;0;3;2.82842712474619;173
4074;10;9;3;1;101;4;35;0;0;1;0;173
4109;11;10;3;1;101;4;12;0;0;1;0;173
4123;5;11;2;1;101;4;6;0;0;1;0;173
4128;6;12;1;19;104;2;1;0;0;8;6.18408176830379;173
4129;0;#;0;41;105;1;0;0;0;14;8.47416699304735;173
3890;7;1;3;1;101;4;32;0;0;1;0;174
3919;6;2;2;5;101;2;20;0;0;3;2.82842712474619;174
3935;1;3;1;22;104;2;3;0;0;9;7.95601792867179;174
3942;14;4;3;3;101;2;31;0;0;2;1;174
3970;2;5;2;6;101;2;59;0;0;3;1.73205080756888;174
3993;3;6;3;3;101;2;65;0;0;2;1;174
4048;13;7;2;8;101;2;5;0;0;4;3;174
4056;10;8;1;19;101;2;16;0;0;8;7.18302985809369;174
4071;11;9;2;1;101;4;45;0;0;1;0;174
4116;12;10;2;1;101;4;42;0;0;1;0;174
4150;16;11;2;1;101;4;41;0;0;1;0;174
4181;15;12;3;1;101;4;39;0;0;1;0;174
4211;5;13;2;1;101;4;42;0;0;1;0;174
4257;9;14;2;1;101;4;22;0;0;1;0;174
4271;8;15;3;1;101;4;30;0;0;1;0;174
4297;4;16;4;1;102;3;1;0;0;1;0;174
4298;0;#;0;57;105;1;0;0;0;18;11.1114686871483;174
3896;5;1;2;1;101;4;22;0;0;1;0;175
3916;6;2;2;1;101;4;23;0;0;1;0;175
3933;1;3;1;12;104;2;28;0;0;6;5.90393144104427;175
3967;2;4;2;1;101;4;21;0;0;1;0;175
3975;9;5;2;3;101;2;45;0;0;2;1;175
3992;3;6;2;3;101;2;31;0;0;2;1;175
4024;4;7;3;1;102;3;36;0;0;1;0;175
4053;10;8;2;1;101;4;28;0;0;1;0;175
4084;8;9;2;1;101;4;58;0;0;1;0;175
4136;7;10;1;10;104;2;17;0;0;5;3.60555127546399;175
4145;0;#;0;32;105;1;0;0;0;12;8.37859936094077;175
3901;12;1;2;1;101;4;52;0;0;1;0;176
3952;1;2;1;14;104;2;39;0;0;6;5.17671458323219;176
3977;8;3;2;3;101;2;62;0;0;2;1;176
4022;5;4;3;3;101;2;32;0;0;2;1;176
4044;4;5;2;6;101;2;35;0;0;3;1.73205080756888;176
4086;2;6;2;1;101;4;11;0;0;1;0;176
4095;3;7;2;1;101;4;12;0;0;1;0;176
4108;9;8;2;5;101;2;19;0;0;3;2.82842712474619;176
4127;10;9;3;1;101;4;34;0;0;1;0;176
4152;11;10;3;1;101;4;23;0;0;1;0;176
4172;7;11;1;16;104;2;1;0;0;7;5.8309518948453;176
4176;6;12;4;1;102;3;1;0;0;1;0;176
4177;0;#;0;42;105;1;0;0;0;14;8.50135521431588;176
3963;8;1;2;1;101;4;6;0;0;1;0;177
3968;1;2;1;24;104;2;38;0;0;9;8.22226605528243;177
4000;2;3;2;12;103;2;2;0;0;5;3.74165738677394;177
4006;3;4;3;1;101;4;7;0;0;1;0;177
4013;14;5;2;3;101;2;19;0;0;2;1;177
4028;4;6;3;6;101;2;33;0;0;3;1.73205080756888;177
4052;5;7;4;3;101;2;16;0;0;2;1;177
4069;10;8;1;15;104;2;67;0;0;7;5.98802191550357;177
4137;12;9;3;1;101;4;19;0;0;1;0;177
4148;11;10;2;3;101;2;18;0;0;2;1;177
4165;13;11;2;1;101;4;21;0;0;1;0;177
4182;15;12;2;1;101;4;19;0;0;1;0;177
4195;7;13;2;1;103;3;2;0;0;1;0;177
4196;9;14;2;1;101;4;7;0;0;1;0;177
4201;6;15;5;1;102;3;1;0;0;1;0;177
4204;0;#;0;54;105;1;0;0;0;17;10.729363254191;177
3972;3;1;3;11;101;2;59;0;0;5;4.65369253920931;178
3999;1;2;1;24;101;2;32;0;0;7;2.8660634576676;178
4027;2;3;2;17;101;2;46;0;0;6;4.20200597923092;178
4064;4;4;4;1;101;4;34;0;0;1;0;178
4105;5;5;4;5;101;2;4;0;0;3;2.82842712474619;178
4107;6;6;5;1;101;4;31;0;0;1;0;178
4134;7;7;5;1;101;4;33;0;0;1;0;178
4159;0;#;0;32;105;1;0;0;0;8;2.91840630843437;178
3982;3;1;2;1;101;4;36;0;0;1;0;179
4009;2;2;2;1;101;4;42;0;0;1;0;179
4042;1;3;1;17;101;2;20;0;0;7;6.22213815919149;179
4060;4;4;2;8;101;2;3;0;0;4;3.38705417066211;179
4063;5;5;3;1;101;4;33;0;0;1;0;179
4100;12;6;2;3;101;2;37;0;0;2;1;179
4133;6;7;3;3;101;2;40;0;0;2;1;179
4163;7;8;4;1;102;3;32;0;0;1;0;179
4183;11;9;2;1;101;4;12;0;0;1;0;179
4187;8;10;1;12;104;2;39;0;0;6;4.12310562561766;179
4217;9;11;2;1;101;4;12;0;0;1;0;179
4230;10;12;2;1;101;4;13;0;0;1;0;179
4243;0;#;0;41;105;1;0;0;0;14;8.26092412004052;179
3990;4;1;2;1;101;4;10;0;0;1;0;180
4010;13;2;2;6;101;2;46;0;0;3;1.4142135623731;180
4043;1;3;1;10;104;2;42;0;0;5;4.57159654132029;180
4090;2;4;2;3;101;2;40;0;0;2;1;180
4126;14;5;3;3;101;2;39;0;0;2;1;180
4154;7;6;2;5;101;2;19;0;0;3;2.82842712474619;180
4170;8;7;3;1;101;4;35;0;0;1;0;180
4198;9;8;3;1;101;4;33;0;0;1;0;180
4234;10;9;2;5;101;2;20;0;0;3;2.82842712474619;180
4256;11;10;3;1;101;4;32;0;0;1;0;180
4274;12;11;3;1;101;4;36;0;0;1;0;180
4304;5;12;2;1;101;4;10;0;0;1;0;180
4312;6;13;1;26;104;2;1;0;0;10;7.08757470795492;180
4314;3;14;4;1;102;3;1;0;0;1;0;180
4317;0;#;0;50;105;1;0;0;0;16;8.76247402991275;180
3989;5;1;2;1;101;4;5;0;0;1;0;181
3996;10;2;2;3;101;2;33;0;0;2;1;181
4023;1;3;1;14;104;2;43;0;0;6;5.17671458323219;181
4058;2;4;2;6;101;2;33;0;0;3;1.73205080756888;181
4094;3;5;3;3;101;2;26;0;0;2;1;181
4118;8;6;2;1;101;4;59;0;0;1;0;181
4164;9;7;2;1;101;4;56;0;0;1;0;181
4209;6;8;2;1;103;3;4;0;0;1;0;181
4213;7;9;1;10;104;2;1;0;0;5;3.60555127546399;181
4216;4;10;4;1;102;3;1;0;0;1;0;181
4218;0;#;0;34;105;1;0;0;0;12;7.62526217131869;181
4011;9;1;3;1;101;4;32;0;0;1;0;182
4033;8;2;3;1;101;4;24;0;0;1;0;182
4054;7;3;2;5;101;2;18;0;0;3;2.82842712474619;182
4072;13;4;2;6;101;2;54;0;0;3;1.4142135623731;182
4125;2;5;2;3;101;2;33;0;0;2;1;182
4149;14;6;3;3;101;2;103;0;0;2;1;182
4235;11;7;2;1;101;4;35;0;0;1;0;182
4267;12;8;2;1;101;4;35;0;0;1;0;182
4294;4;9;2;5;101;2;19;0;0;3;2.82842712474619;182
4305;5;10;3;1;101;4;34;0;0;1;0;182
4334;6;11;3;1;101;4;23;0;0;1;0;182
4345;1;12;1;22;104;2;1;0;0;9;7.08757470795492;182
4348;10;13;1;14;104;2;1;0;0;6;4.57159654132029;182
4351;3;14;4;1;102;3;1;0;0;1;0;182
4354;0;#;0;50;105;1;0;0;0;16;8.76247402991275;182
4014;8;1;2;1;101;4;50;0;0;1;0;183
4051;7;2;2;1;101;4;49;0;0;1;0;183
4106;1;3;1;19;104;2;11;0;0;8;7.79100492902465;183
4112;2;4;2;8;103;2;5;0;0;4;3.38705417066211;183
4119;3;5;3;1;101;4;46;0;0;1;0;183
4156;10;6;2;5;101;2;22;0;0;3;2.82842712474619;183
4171;4;7;3;3;101;2;30;0;0;2;1;183
4188;5;8;4;1;102;3;60;0;0;1;0;183
4244;13;9;2;3;101;2;61;0;0;2;1;183
4290;11;10;3;1;101;4;33;0;0;1;0;183
4313;12;11;3;1;101;4;35;0;0;1;0;183
4338;6;12;2;1;101;4;45;0;0;1;0;183
4376;9;13;1;14;104;2;1;0;0;6;4.75992166421806;183
4380;0;#;0;46;105;1;0;0;0;15;9.38353897486137;183
4019;7;1;2;1;101;4;26;0;0;1;0;184
4040;1;2;1;19;104;2;29;0;0;8;7.79100492902465;184
4066;2;3;2;1;101;4;10;0;0;1;0;184
4077;3;4;2;8;103;2;4;0;0;4;3.38705417066211;184
4087;12;5;2;6;101;2;58;0;0;3;1.4142135623731;184
4139;4;6;3;3;101;2;32;0;0;2;1;184
4162;13;7;3;3;101;2;49;0;0;2;1;184
4200;14;8;2;1;101;4;51;0;0;1;0;184
4251;9;9;1;16;104;2;4;0;0;7;5.90393144104427;184
4258;10;10;2;1;101;4;36;0;0;1;0;184
4278;11;11;2;1;101;4;29;0;0;1;0;184
4302;6;12;3;1;101;4;17;0;0;1;0;184
4316;8;13;2;1;101;4;20;0;0;1;0;184
4333;5;14;4;1;102;3;1;0;0;1;0;184
4335;0;#;0;49;105;1;0;0;0;16;10.4841327709916;184
4021;8;1;2;1;101;4;36;0;0;1;0;185
4045;7;2;2;1;101;4;31;0;0;1;0;185
4080;1;3;1;18;104;2;14;0;0;8;7.54506593000747;185
4096;2;4;2;5;101;2;24;0;0;3;2.82842712474619;185
4117;3;5;3;1;101;4;30;0;0;1;0;185
4143;4;6;3;1;101;4;34;0;0;1;0;185
4173;12;7;2;6;101;2;62;0;0;3;1.4142135623731;185
4220;5;8;2;3;101;2;33;0;0;2;1;185
4253;13;9;3;3;101;2;102;0;0;2;1;185
4330;10;10;2;1;101;4;34;0;0;1;0;185
4353;11;11;2;1;101;4;34;0;0;1;0;185
4386;9;12;1;14;104;2;1;0;0;6;4.57159654132029;185
4387;6;13;4;1;102;3;1;0;0;1;0;185
4391;0;#;0;45;105;1;0;0;0;15;9.63082151465431;185
4026;9;1;3;1;101;4;34;0;0;1;0;186
4055;8;2;3;1;101;4;22;0;0;1;0;186
4076;7;3;2;5;101;2;19;0;0;3;2.82842712474619;186
4097;13;4;2;6;101;2;54;0;0;3;1.4142135623731;186
4144;2;5;2;3;101;2;33;0;0;2;1;186
4174;14;6;3;3;101;2;103;0;0;2;1;186
4264;11;7;2;1;101;4;37;0;0;1;0;186
4291;12;8;2;1;101;4;32;0;0;1;0;186
4310;4;9;2;5;101;2;18;0;0;3;2.82842712474619;186
4328;5;10;3;1;101;4;36;0;0;1;0;186
4355;6;11;3;1;101;4;25;0;0;1;0;186
4373;1;12;1;22;104;2;1;0;0;9;7.08757470795492;186
4377;10;13;1;14;104;2;1;0;0;6;4.57159654132029;186
4381;3;14;4;1;102;3;1;0;0;1;0;186
4384;0;#;0;50;105;1;0;0;0;16;8.76247402991275;186
4029;7;1;2;1;101;4;38;0;0;1;0;187
4057;1;2;1;18;104;2;17;0;0;8;7.54506593000747;187
4075;12;3;2;6;101;2;56;0;0;3;1.4142135623731;187
4130;2;4;2;3;101;2;35;0;0;2;1;187
4158;13;5;3;3;101;2;105;0;0;2;1;187
4240;10;6;2;1;101;4;37;0;0;1;0;187
4269;11;7;2;1;101;4;38;0;0;1;0;187
4300;4;8;2;5;103;2;18;0;0;3;2.82842712474619;187
4309;5;9;3;1;101;4;9;0;0;1;0;187
4320;6;10;3;1;101;4;37;0;0;1;0;187
4343;8;11;2;1;101;4;22;0;0;1;0;187
4363;9;12;1;14;104;2;1;0;0;6;4.57159654132029;187
4365;3;13;4;1;102;3;1;0;0;1;0;187
4366;0;#;0;45;105;1;0;0;0;15;9.63082151465431;187
4047;7;1;2;1;101;4;35;0;0;1;0;188
4089;1;2;1;18;104;2;15;0;0;8;7.54506593000747;188
4104;12;3;2;6;101;2;78;0;0;3;1.4142135623731;188
4166;2;4;2;3;101;2;31;0;0;2;1;188
4185;13;5;3;3;101;2;94;0;0;2;1;188
4266;10;6;2;1;101;4;28;0;0;1;0;188
4283;11;7;2;1;101;4;26;0;0;1;0;188
4303;4;8;2;5;101;2;23;0;0;3;2.82842712474619;188
4321;5;9;3;1;101;4;37;0;0;1;0;188
4346;6;10;3;1;101;4;33;0;0;1;0;188
4375;8;11;2;1;101;4;38;0;0;1;0;188
4420;9;12;1;14;104;2;1;0;0;6;4.57159654132029;188
4424;3;13;4;1;102;3;1;0;0;1;0;188
4426;0;#;0;45;105;1;0;0;0;15;9.63082151465431;188
4138;7;1;2;1;101;4;33;0;0;1;0;189
4161;8;2;2;1;101;4;41;0;0;1;0;189
4192;1;3;1;19;104;2;3;0;0;8;7.79100492902465;189
4194;2;4;2;1;101;4;29;0;0;1;0;189
4221;3;5;2;8;103;2;5;0;0;4;3.38705417066211;189
4229;10;6;2;1;101;4;15;0;0;1;0;189
4245;4;7;3;3;101;2;44;0;0;2;1;189
4275;11;8;2;3;101;2;163;0;0;2;1;189
4411;6;9;3;1;101;4;34;0;0;1;0;189
4444;5;10;4;1;102;3;1;0;0;1;0;189
4447;9;11;1;8;104;2;1;0;0;4;3;189
4451;0;#;0;38;105;1;0;0;0;13;9.06394609854491;189
4179;12;1;3;1;101;4;44;0;0;1;0;190
4215;11;2;2;16;101;2;12;0;0;6;4.17996841555048;190
4227;1;3;1;10;104;2;43;0;0;5;4.57159654132029;190
4268;17;4;2;3;101;2;37;0;0;2;1;190
4295;5;5;3;1;102;3;139;0;0;1;0;190
4408;4;6;2;3;101;2;9;0;0;2;1;190
4419;2;7;2;1;101;4;3;0;0;1;0;190
4423;3;8;2;1;101;4;2;0;0;1;0;190
4427;6;9;1;38;104;2;10;0;0;13;9.57748647403406;190
4438;7;10;2;1;101;4;46;0;0;1;0;190
4466;8;11;2;5;101;2;31;0;0;3;2.82842712474619;190
4479;9;12;3;1;101;4;14;0;0;1;0;190
4488;10;13;3;1;101;4;14;0;0;1;0;190
4497;14;14;4;5;101;2;13;0;0;3;2.82842712474619;190
4505;13;15;3;9;101;2;26;0;0;4;3.3166247903554;190
4524;15;16;5;1;101;4;8;0;0;1;0;190
4532;16;17;5;1;101;4;7;0;0;1;0;190
4543;0;#;0;65;105;1;0;0;0;19;10.7267618981135;190
4180;7;1;2;1;101;4;16;0;0;1;0;191
4193;1;2;1;19;104;2;14;0;0;8;7.79100492902465;191
4207;2;3;2;1;101;4;21;0;0;1;0;191
4228;3;4;2;8;103;2;3;0;0;4;3.38705417066211;191
4232;10;5;2;5;101;2;11;0;0;3;2.82842712474619;191
4246;4;6;3;3;101;2;51;0;0;2;1;191
4281;5;7;4;1;102;3;58;0;0;1;0;191
4326;13;8;2;3;101;2;24;0;0;2;1;191
4340;9;9;1;14;104;2;45;0;0;6;4.75992166421806;191
4385;11;10;3;1;101;4;8;0;0;1;0;191
4396;12;11;3;1;101;4;8;0;0;1;0;191
4406;6;12;3;1;101;4;22;0;0;1;0;191
4425;8;13;2;1;101;4;14;0;0;1;0;191
4436;0;#;0;46;105;1;0;0;0;15;9.38353897486137;191
4184;7;1;2;1;101;4;11;0;0;1;0;192
4191;1;2;1;19;104;2;16;0;0;8;7.79100492902465;192
4205;2;3;2;1;101;4;20;0;0;1;0;192
4226;3;4;2;8;103;2;2;0;0;4;3.38705417066211;192
4231;10;5;2;5;101;2;11;0;0;3;2.82842712474619;192
4242;4;6;3;3;101;2;53;0;0;2;1;192
4279;5;7;4;1;102;3;66;0;0;1;0;192
4332;13;8;2;3;101;2;9;0;0;2;1;192
4337;9;9;1;14;104;2;45;0;0;6;4.75992166421806;192
4368;11;10;3;1;101;4;7;0;0;1;0;192
4382;12;11;3;1;101;4;8;0;0;1;0;192
4394;6;12;3;1;101;4;19;0;0;1;0;192
4414;8;13;2;1;101;4;10;0;0;1;0;192
4430;0;#;0;46;105;1;0;0;0;15;9.38353897486137;192
4190;6;1;2;1;101;4;15;0;0;1;0;193
4199;2;2;2;8;101;2;11;0;0;4;3.38705417066211;193
4212;1;3;1;17;104;2;11;0;0;7;6.22213815919149;193
4223;3;4;3;1;101;4;12;0;0;1;0;193
4239;10;5;3;1;101;4;22;0;0;1;0;193
4261;4;6;3;3;101;2;42;0;0;2;1;193
4289;5;7;4;1;102;3;51;0;0;1;0;193
4327;11;8;2;3;101;2;43;0;0;2;1;193
4359;9;9;2;3;101;2;24;0;0;2;1;193
4378;7;10;2;1;101;4;11;0;0;1;0;193
4399;8;11;1;11;104;2;1;0;0;5;3.53159113644255;193
4402;0;#;0;39;105;1;0;0;0;13;7.75183955273217;193
4203;4;1;2;3;101;2;50;0;0;2;1;194
4254;11;2;3;1;101;4;26;0;0;1;0;194
4272;10;3;2;3;101;2;19;0;0;2;1;194
4287;8;4;2;6;101;2;41;0;0;3;1.4142135623731;194
4319;9;5;3;3;101;2;45;0;0;2;1;194
4349;1;6;1;12;104;2;15;0;0;6;5.90393144104427;194
4361;2;7;2;1;101;4;11;0;0;1;0;194
4370;3;8;2;1;101;4;11;0;0;1;0;194
4388;6;9;2;1;103;3;2;0;0;1;0;194
4392;7;10;1;15;104;2;1;0;0;6;3.74165738677394;194
4395;5;11;4;1;102;3;1;0;0;1;0;194
4397;0;#;0;38;105;1;0;0;0;13;8.2951638863434;194
4206;6;1;2;1;101;4;17;0;0;1;0;195
4224;2;2;2;8;101;2;11;0;0;4;3.38705417066211;195
4237;1;3;1;17;104;2;10;0;0;7;6.22213815919149;195
4248;3;4;3;1;101;4;9;0;0;1;0;195
4259;9;5;2;1;101;4;33;0;0;1;0;195
4277;4;6;3;3;101;2;44;0;0;2;1;195
4311;11;7;3;3;101;2;57;0;0;2;1;195
4356;10;8;2;6;101;2;55;0;0;3;1.4142135623731;195
4410;7;9;2;1;101;4;21;0;0;1;0;195
4428;5;10;4;1;102;3;1;0;0;1;0;195
4433;8;11;1;12;104;2;1;0;0;5;3.38705417066211;195
4434;0;#;0;40;105;1;0;0;0;13;7.76044499759446;195
4247;10;1;2;3;101;2;19;0;0;2;1;196
4265;11;2;3;1;101;4;40;0;0;1;0;196
4296;1;3;1;14;104;2;29;0;0;6;5.17671458323219;196
4315;8;4;2;3;101;2;44;0;0;2;1;196
4344;5;5;3;3;101;2;29;0;0;2;1;196
4367;4;6;2;6;101;2;52;0;0;3;1.73205080756888;196
4422;2;7;2;1;101;4;7;0;0;1;0;196
4429;3;8;2;1;101;4;7;0;0;1;0;196
4437;9;9;2;1;101;4;8;0;0;1;0;196
4443;7;10;1;13;104;2;1;0;0;6;4.67968961968758;196
4445;6;11;4;1;102;3;1;0;0;1;0;196
4448;0;#;0;38;105;1;0;0;0;13;8.15285235120543;196
4249;13;1;2;1;101;4;39;0;0;1;0;197
4276;4;2;2;3;101;2;36;0;0;2;1;197
4306;10;3;2;6;101;2;62;0;0;3;1.4142135623731;197
4347;11;4;3;3;101;2;105;0;0;2;1;197
4449;1;5;1;18;104;2;17;0;0;8;7.54506593000747;197
4458;2;6;2;1;101;4;37;0;0;1;0;197
4474;3;7;2;1;101;4;14;0;0;1;0;197
4483;6;8;2;5;101;2;19;0;0;3;2.82842712474619;197
4501;7;9;3;1;101;4;18;0;0;1;0;197
4511;8;10;3;1;101;4;36;0;0;1;0;197
4548;12;11;2;1;101;4;38;0;0;1;0;197
4582;9;12;1;14;104;2;1;0;0;6;4.57159654132029;197
4585;5;13;4;1;102;3;1;0;0;1;0;197
4587;0;#;0;45;105;1;0;0;0;15;9.63082151465431;197
4252;6;1;2;1;101;4;7;0;0;1;0;198
4260;5;2;2;1;101;4;4;0;0;1;0;198
4263;10;3;2;3;101;2;35;0;0;2;1;198
4286;1;4;1;14;104;2;31;0;0;6;5.17671458323219;198
4308;2;5;2;6;101;2;49;0;0;3;1.73205080756888;198
4341;3;6;3;3;101;2;26;0;0;2;1;198
4364;8;7;2;1;101;4;45;0;0;1;0;198
4415;9;8;2;1;101;4;56;0;0;1;0;198
4460;7;9;1;10;104;2;1;0;0;5;3.60555127546399;198
4461;4;10;4;1;102;3;1;0;0;1;0;198
4462;0;#;0;34;105;1;0;0;0;12;7.62526217131869;198
4270;19;1;4;1;101;4;24;0;0;1;0;199
4288;20;2;4;1;101;4;24;0;0;1;0;199
4307;18;3;3;5;101;2;17;0;0;3;2.82842712474619;199
4322;21;4;3;1;101;4;46;0;0;1;0;199
4352;17;5;2;11;101;2;22;0;0;5;4.65369253920931;199
4369;7;6;2;6;101;2;42;0;0;3;1.73205080756888;199
4418;22;7;2;3;101;2;34;0;0;2;1;199
4453;8;8;3;3;101;2;108;0;0;2;1;199
4525;4;9;2;5;101;2;6;0;0;3;2.82842712474619;199
4531;5;10;3;1;101;4;43;0;0;1;0;199
4576;6;11;3;1;101;4;42;0;0;1;0;199
4615;1;12;1;22;104;2;6;0;0;9;7.9560179286718;199
4619;2;13;2;1;101;4;45;0;0;1;0;199
4645;3;14;2;1;101;4;42;0;0;1;0;199
4679;10;15;1;40;104;2;21;0;0;14;9.98383392106825;199
4693;11;16;2;11;101;2;17;0;0;5;4.65369253920931;199
4716;12;17;3;5;101;2;12;0;0;3;2.82842712474619;199
4730;13;18;4;1;101;4;14;0;0;1;0;199
4742;14;19;4;1;101;4;11;0;0;1;0;199
4757;15;20;3;1;101;4;22;0;0;1;0;199
4775;16;21;2;1;101;4;48;0;0;1;0;199
4818;9;22;4;1;102;3;1;0;0;1;0;199
4819;0;#;0;84;105;1;0;0;0;24;12.353445735309;199
4323;7;1;2;1;101;4;43;0;0;1;0;200
4358;1;2;1;18;104;2;9;0;0;8;7.54506593000747;200
4362;14;3;2;6;101;2;36;0;0;3;1.4142135623731;200
4405;2;4;2;3;101;2;37;0;0;2;1;200
4439;15;5;3;3;101;2;98;0;0;2;1;200
4495;16;6;2;1;101;4;38;0;0;1;0;200
4509;9;7;1;22;104;2;4;0;0;9;7.54506593000747;200
4513;10;8;2;5;103;2;12;0;0;3;2.82842712474619;200
4526;11;9;3;1;101;4;36;0;0;1;0;200
4560;12;10;3;1;101;4;41;0;0;1;0;200
4598;13;11;2;1;101;4;38;0;0;1;0;200
4625;4;12;2;5;101;2;26;0;0;3;2.82842712474619;200
4642;5;13;3;1;101;4;42;0;0;1;0;200
4678;6;14;3;1;101;4;40;0;0;1;0;200
4715;8;15;2;1;101;4;36;0;0;1;0;200
4749;3;16;4;1;102;3;1;0;0;1;0;200
4755;0;#;0;56;105;1;0;0;0;18;11.0673819168411;200
4339;7;1;2;1;101;4;45;0;0;1;0;201
4383;1;2;1;18;104;2;3;0;0;8;7.54506593000747;201
4390;12;3;2;6;101;2;31;0;0;3;1.4142135623731;201
4432;2;4;2;3;101;2;40;0;0;2;1;201
4463;13;5;3;3;101;2;92;0;0;2;1;201
4510;14;6;2;1;101;4;28;0;0;1;0;201
